date,ticker,gvkey,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,cusip,volume,price,ret_1m,ret_3m,ret_6m,ret_12m,SMA_6,EMA_6,vol_3m,vol_6m,vol_12m,RVOL_6,vol_ROC,vol_mom,mom_reversal,mom_accel,max_ret_6m,min_ret_6m,sharpe_6m,sharpe_12m,reversal_1m,trend_consistency,up_down_ratio,avg_dollar_vol_3m,vol_regime,skew_6m,skew_12m,confirmed_mom
2020-06-30,A,126554.0,45.825,0.202,20.25,32.974,33.347,40.724,40.724,5.211,33.687,0.312,0.13,0.244,0.19,0.582,0.151,0.185,0.14,0.14,0.141,-0.165,0.14,0.116,0.14,0.232,0.329,0.734,0.266,0.366,0.266,0.046,0.033,0.318,0.258,1.863,0.272,0.387,0.217,0.822,4.782,0.363,0.484,0.363,0.938,0.756,1.343,1.714,124.443,0.566,5.757,6.847,0.804,1.096,0.096,0.007,0.0,-0.014,5.723,0.815,00846U10,37391131.0,88.37,0.0026094849103699413,0.2338732197710136,0.03586918297972108,0.18347395205571182,0.00888093959129214,0.032283366792588995,0.07364774884409044,0.08645577999213394,0.07001129418477436,0.7945915896734992,-0.2147860903867903,0.0020734747631598605,0.23126373486064367,0.39434678676198764,0.14975215236107497,-0.07071493447515231,0.4148847304712836,2.620633630503757,-0.0026094849103699413,0.10272233495666987,0.5,3626729147.436667,0.6419297213130817,0.9404150311372732,0.29629368116964355,0
2020-07-31,A,126554.0,49.953,0.202,20.25,35.944,36.351,44.392,44.392,5.681,36.722,0.312,0.13,0.244,0.19,0.582,0.151,0.185,0.14,0.14,0.141,-0.165,0.14,0.116,0.14,0.232,0.329,0.734,0.266,0.366,0.266,0.046,0.033,0.318,0.258,1.863,0.272,0.387,0.217,0.822,4.782,0.363,0.484,0.363,0.938,0.756,1.343,1.714,124.443,0.566,5.757,6.847,0.804,1.096,0.096,0.007,0.0,-0.014,6.238,0.747,00846U10,32351289.0,96.33,0.09007581758515326,0.2565875293503783,0.16678779069767447,0.38784036882293615,0.029266138665627755,0.0487954955904645,0.07400741952486084,0.08919834993572921,0.06720330779109435,0.70361954660302,-0.13478709697227398,0.06337910592916186,0.16651171176522506,0.32805070764495203,0.14975215236107497,-0.07071493447515231,1.8698528707969528,5.771149986077501,-0.09007581758515326,0.32810179433493014,0.6666666666666666,3539265308.386667,0.8069945430420448,0.062062346705447045,-0.012888377817035262,0
2020-08-31,A,126554.0,52.074,0.202,20.25,37.47,37.894,46.276,46.276,5.922,38.281,0.312,0.13,0.244,0.19,0.582,0.151,0.185,0.14,0.14,0.141,-0.165,0.14,0.116,0.14,0.232,0.329,0.734,0.266,0.366,0.266,0.046,0.033,0.318,0.258,1.863,0.272,0.387,0.217,0.822,4.782,0.363,0.484,0.363,0.938,0.756,1.343,1.714,124.443,0.566,5.757,6.847,0.804,1.096,0.096,0.007,0.0,-0.014,6.503,0.717,00846U10,27195721.0,100.42,0.04245821654728532,0.1393238030406172,0.30297132476969013,0.41217831528617643,0.04742535692738462,0.04698484443527045,0.043790631976196946,0.07590338501589002,0.0672766715056979,0.6289528423260496,-0.15936205818568772,0.026704215977510017,0.09686558649333188,-0.00431185285661928,0.14975215236107497,-0.07071493447515231,3.991539042774766,6.126615750472548,-0.04245821654728532,0.6248121466184459,0.8333333333333334,3050549406.22,0.11897471693525671,-0.3964702367989402,-0.09218127449109849,0
2020-09-30,A,126554.0,50.603,0.168,21.559,37.247,37.385,45.674,45.674,5.958,36.271,0.315,0.132,0.25,0.191,0.58,0.151,0.191,0.141,0.144,0.139,-0.165,0.145,0.118,0.145,0.239,0.319,0.706,0.294,0.374,0.294,0.04,0.031,0.284,0.27,1.961,0.213,0.433,0.217,0.858,4.725,0.416,0.49,0.374,0.962,0.732,1.359,1.757,129.513,0.55,5.628,6.87,0.762,1.08,0.095,0.007,0.0,-0.018,6.248,0.713,00846U10,27320440.0,100.94,0.005178251344353679,0.1422428425936404,0.40938285395141016,0.3172386793683937,0.060074221230635626,0.035040103552151376,0.04255355153165698,0.05598990293409564,0.06597003851321108,0.7590675401834979,0.004585978801591617,0.0039306425104104386,0.13706459124928672,-0.09163037717737321,0.14975215236107497,0.0026094849103699413,7.311726445271477,4.808829682657588,-0.005178251344353679,1.0729474080594055,1.0,2868373061.9300003,-0.8872015399796153,0.6642599970208849,0.18798249616993878,0
2020-10-31,A,126554.0,51.179,0.168,21.559,37.672,37.811,46.195,46.195,6.026,36.685,0.315,0.132,0.25,0.191,0.58,0.151,0.191,0.141,0.144,0.139,-0.165,0.145,0.118,0.145,0.239,0.319,0.706,0.294,0.374,0.294,0.04,0.031,0.284,0.27,1.961,0.213,0.433,0.217,0.858,4.725,0.416,0.49,0.374,0.962,0.732,1.359,1.757,129.513,0.55,5.628,6.87,0.762,1.08,0.095,0.007,0.0,-0.018,6.319,0.705,00846U10,22018724.0,102.09,0.011392906677234027,0.059794456555590125,0.33172449778241586,0.3477227722772278,0.050244471570911865,0.028283761587889276,0.019972778240063882,0.058921033058123594,0.0651399757785474,0.6813555220069313,-0.19405675750463758,0.0077626198762430435,0.0484015498783561,-0.1967930727947882,0.14975215236107497,0.0026094849103699413,5.629984414142585,5.338085685806221,-0.011392906677234027,0.8527425430804549,1.0,2578870349.86,-0.5853804735745046,1.1582647006575784,0.1082685790110613,0
2020-11-30,A,126554.0,58.165,0.168,21.559,43.137,43.296,52.896,52.896,6.849,41.692,0.315,0.132,0.25,0.191,0.58,0.151,0.191,0.141,0.144,0.139,-0.165,0.145,0.118,0.145,0.239,0.319,0.706,0.294,0.374,0.294,0.04,0.031,0.284,0.27,1.961,0.213,0.433,0.217,0.858,4.725,0.416,0.49,0.374,0.962,0.732,1.359,1.757,129.513,0.55,5.628,6.87,0.762,1.08,0.095,0.007,0.0,-0.018,7.182,0.616,00846U10,41200448.0,116.9,0.14506807718679604,0.16411073491336392,0.3262990696619015,0.4473195493376254,0.04946379237519871,0.06165070890186264,0.07903252128701602,0.05734896959650189,0.072953545783484,1.3185707853027233,0.8711551132572442,0.19128252845854973,0.01904265772656788,0.02478693187274672,0.14506807718679604,0.0026094849103699413,5.689711113515886,6.131566938023928,-0.14506807718679604,0.8625053374667058,1.0,3273983039.3199997,-0.626445163243857,1.106356911353266,0.19674510508898385,1
2020-12-31,A,126554.0,55.902,0.157,25.24,43.087,43.563,51.517,51.517,6.81,39.477,0.309,0.135,0.251,0.194,0.575,0.158,0.192,0.14,0.149,0.142,0.146,0.149,0.121,0.149,0.244,0.319,0.669,0.331,0.348,0.331,0.037,0.032,0.303,0.264,1.895,0.05,0.507,0.194,0.871,4.661,0.492,0.494,0.372,0.976,0.982,1.837,2.328,122.801,0.56,5.426,6.531,0.733,1.096,0.093,0.009,0.0,-0.021,7.425,0.608,00846U10,35469242.0,118.49,0.013601368691188886,0.1738656627699624,0.34083965146542927,0.38893447427030825,0.0512957730053352,0.04792232598452728,0.0765478324947834,0.05570488659931019,0.07279187998301265,1.146907715080349,-0.13910542914484814,0.015599514687576843,0.16026429407877352,0.03162282017632201,0.14506807718679604,0.005178251344353679,6.118667001642366,5.34310247737898,-0.013601368691188886,0.9208487107120403,1.0,3755658129.646666,-0.7315508262362322,1.1576509328422022,0.3682838704707486,1
2020-06-30,AAL,1045.0,2.358,0.014,10.564,12.814,12.941,-7.027,-7.027,0.152,3.33,0.107,-0.017,0.098,0.043,0.27,-0.02,0.038,0.07,-7.069,0.055,0.253,4.805,0.012,4.805,0.035,0.195,-0.023,1.023,1.201,1.023,0.037,0.032,0.076,0.566,8.002,0.148,0.477,0.063,-0.908,1.406,170.488,1.011,1.018,-93.399,0.241,0.358,0.451,11.907,0.723,26.634,16.509,1.536,2.5170625,0.0,0.003,0.314,-0.045,62.362,0.0,02376R10,3081408000.0,13.07,0.24476190476190474,0.07219031993437253,-0.544281729428173,-0.5992026985587243,-0.10170541665722531,-0.020645389941048475,0.19014497410521472,0.2153602233714697,0.16228871520698965,2.321180565139241,1.2530512793037478,0.5681365764197952,-0.1725715848275322,0.6471554524308858,0.24476190476190474,-0.3601049868766405,-2.527308529437,-3.6922018748776018,-0.24476190476190474,-0.47225720267663385,0.16666666666666666,25125953530.766663,2.0158167040929587,0.5505747065585349,-0.14168844580069123,0
2020-07-31,AAL,1045.0,2.006,0.014,10.564,10.902,11.01,-5.978,-5.978,0.129,2.833,0.107,-0.017,0.098,0.043,0.27,-0.02,0.038,0.07,-7.069,0.055,0.253,4.805,0.012,4.805,0.035,0.195,-0.023,1.023,1.201,1.023,0.037,0.032,0.076,0.566,8.002,0.148,0.477,0.063,-0.908,1.406,170.488,1.011,1.018,-93.399,0.241,0.358,0.451,11.907,0.723,26.634,16.509,1.536,2.5170625,0.0,0.003,0.314,-0.045,62.362,0.0,02376R10,1619812460.0,11.12,-0.1491966335118593,-0.07410491257285601,-0.5856929955290611,-0.6355293346443789,-0.11587882117326509,-0.05737431667556585,0.22098916433052895,0.215193071063248,0.16433632028643147,1.038484783746269,-0.4743271712152367,-0.15493843368823454,0.07509172093900329,0.47842861946887283,0.24476190476190474,-0.3601049868766405,-2.721709359112768,-3.867248174576851,0.1491966335118593,-0.5384876966563985,0.16666666666666666,24215582196.733326,1.591562571816358,0.8439410554140375,0.0009410374457164638,0
2020-08-31,AAL,1045.0,2.724,0.014,-38.742,-1.517,-1.517,-1.597,-1.597,0.199,18.854,0.107,-0.104,-0.034,-0.107,0.153,-0.133,-0.032,-0.019,-22.313,-0.106,0.253,5.304,-0.085,5.304,-0.068,0.083,-0.049,1.049,1.216,1.049,0.035,0.03,0.094,0.581,-30.925,0.137,0.49,0.063,-8.028,1.456,191.419,1.024,1.04,-43.39,0.312,0.422,0.516,15.877,0.546,24.267,16.556,1.143,2.5170625,0.0,0.003,0.314,-0.062,62.362,0.0,02376R10,1483287990.0,13.05,0.17356115107913683,0.24285714285714288,-0.31496062992125984,-0.5039908779931584,-0.038578887647656344,0.008607245540063486,0.20993866751898554,0.22318728824763687,0.1762865754079633,0.841235611971309,-0.08428412138526209,0.1460058211425025,0.06929599177800605,0.6916760404949381,0.24476190476190474,-0.3601049868766405,-1.41119430409404,-2.858929426854088,-0.17356115107913683,-0.17285432315863455,0.3333333333333333,25881075128.233326,1.45447476325676,-0.07951827347158609,-0.24894954745765377,0
2020-09-30,AAL,1045.0,2.565,0.014,-38.742,-1.429,-1.429,-1.504,-1.504,0.187,17.758,0.107,-0.104,-0.034,-0.107,0.153,-0.133,-0.032,-0.019,-22.313,-0.106,0.253,5.304,-0.085,5.304,-0.068,0.083,-0.049,1.049,1.216,1.049,0.035,0.03,0.094,0.581,-30.925,0.137,0.49,0.063,-8.028,1.456,191.419,1.024,1.04,-43.39,0.312,0.422,0.516,15.877,0.546,24.267,16.556,1.143,2.5170625,0.0,0.003,0.314,-0.062,62.362,0.0,02376R10,1191243570.0,12.29,-0.0582375478927204,-0.059678653404743764,0.008203445447087843,-0.5443084909158324,0.011732352182997008,-0.010491266869303337,0.16642154288422892,0.16179180046844638,0.1750830647540377,0.6826224940086242,-0.19688989728825346,-0.03975426018747549,-0.0014411055120233662,-0.1318689733391163,0.24476190476190474,-0.1491966335118593,0.05070371566010064,-3.108858596235418,0.0582375478927204,0.07251512220661098,0.3333333333333333,17336535433.33333,0.10220462515447476,0.6917733171701298,-0.11724018961174178,0
