tic,datadate,gvkey,ggroup,gind,gsector,cshtrm,prccm
ABT,2021-05-31,001078,3510,351010,35,96794586.0000,116.6500
ABT,2021-06-30,001078,3510,351010,35,197781080.0000,115.9300
ABT,2021-07-31,001078,3510,351010,35,99464482.0000,120.9800
ABT,2021-08-31,001078,3510,351010,35,88391319.0000,126.3700
ABT,2021-09-30,001078,3510,351010,35,97645056.0000,118.1300
ABT,2021-10-31,001078,3510,351010,35,110041719.0000,128.8900
ABT,2021-11-30,001078,3510,351010,35,111412591.0000,125.7700
ABT,2021-12-31,001078,3510,351010,35,117773298.0000,140.7400
APD,2021-05-31,001209,1510,151010,15,17731547.0000,299.6600
APD,2021-06-30,001209,1510,151010,15,19167655.0000,287.6800
APD,2021-07-31,001209,1510,151010,15,16100884.0000,291.0300
APD,2021-08-31,001209,1510,151010,15,22410672.0000,269.5100
APD,2021-09-30,001209,1510,151010,15,19279569.0000,256.1100
APD,2021-10-31,001209,1510,151010,15,21565380.0000,299.8100
APD,2021-11-30,001209,1510,151010,15,25056405.0000,287.4400
APD,2021-12-31,001209,1510,151010,15,18715758.0000,304.2600
HES,2020-06-30,001380,1010,101020,10,59480899.0000,51.8100
HES,2020-07-31,001380,1010,101020,10,48176432.0000,49.2100
HES,2020-08-31,001380,1010,101020,10,40486720.0000,46.0400
HES,2020-09-30,001380,1010,101020,10,53654495.0000,40.9300
HES,2020-10-31,001380,1010,101020,10,48483500.0000,37.2200
HES,2020-11-30,001380,1010,101020,10,51970516.0000,47.1800
HES,2020-12-31,001380,1010,101020,10,44880317.0000,52.7900
HES,2021-01-31,001380,1010,101020,10,37544386.0000,53.9800
HES,2021-02-28,001380,1010,101020,10,43570085.0000,65.5300
HES,2021-03-31,001380,1010,101020,10,55508401.0000,70.7600
HES,2021-04-30,001380,1010,101020,10,46859049.0000,74.5100
HES,2021-05-31,001380,1010,101020,10,39108109.0000,83.8200
HES,2021-06-30,001380,1010,101020,10,42227616.0000,87.3200
HES,2021-07-31,001380,1010,101020,10,38665897.0000,76.4400
HES,2021-08-31,001380,1010,101020,10,42845863.0000,68.7500
HES,2021-09-30,001380,1010,101020,10,49237515.0000,78.1100
HES,2021-10-31,001380,1010,101020,10,48286032.0000,82.5700
HES,2021-11-30,001380,1010,101020,10,37207452.0000,74.5200
HES,2021-12-31,001380,1010,101020,10,41523723.0000,74.0300
AIG,2020-01-31,001487,4030,403010,40,84643907.0000,50.2600
AIG,2020-02-29,001487,4030,403010,40,125678154.0000,42.1600
AIG,2020-03-31,001487,4030,403010,40,263838068.0000,24.2500
AIG,2020-04-30,001487,4030,403010,40,194763064.0000,25.4300
AIG,2020-05-31,001487,4030,403010,40,145614676.0000,30.0600
AIG,2020-06-30,001487,4030,403010,40,148147793.0000,31.1800
AIG,2020-07-31,001487,4030,403010,40,137841475.0000,32.1400
AIG,2020-08-31,001487,4030,403010,40,136944174.0000,29.1400
AIG,2020-09-30,001487,4030,403010,40,160032904.0000,27.5300
AIG,2020-10-31,001487,4030,403010,40,140135129.0000,31.4900
AIG,2020-11-30,001487,4030,403010,40,127544841.0000,38.4400
AIG,2020-12-31,001487,4030,403010,40,98740829.0000,37.8600
AIG,2021-01-31,001487,4030,403010,40,97885614.0000,37.4400
AIG,2021-02-28,001487,4030,403010,40,85901215.0000,43.9500
AIG,2021-03-31,001487,4030,403010,40,108899864.0000,46.2100
AIG,2021-04-30,001487,4030,403010,40,73127457.0000,48.4500
AIG,2021-05-31,001487,4030,403010,40,91429402.0000,52.8400
AIG,2021-06-30,001487,4030,403010,40,85100616.0000,47.6000
AIG,2021-07-31,001487,4030,403010,40,80874834.0000,47.3500
AIG,2021-08-31,001487,4030,403010,40,97228156.0000,54.5600
AIG,2021-09-30,001487,4030,403010,40,100862063.0000,54.8900
AIG,2021-10-31,001487,4030,403010,40,77619927.0000,59.0900
AIG,2021-11-30,001487,4030,403010,40,99878327.0000,52.6000
AIG,2021-12-31,001487,4030,403010,40,101724740.0000,56.8600
AME,2020-01-31,001598,2010,201040,20,22895582.0000,97.1500
AME,2020-02-29,001598,2010,201040,20,31409732.0000,86.0000
AME,2020-03-31,001598,2010,201040,20,60337106.0000,72.0200
AME,2020-04-30,001598,2010,201040,20,32578232.0000,83.8700
AME,2020-05-31,001598,2010,201040,20,30202189.0000,91.7100
AME,2020-06-30,001598,2010,201040,20,30962789.0000,89.3700
AME,2020-07-31,001598,2010,201040,20,26004623.0000,93.2500
AME,2020-08-31,001598,2010,201040,20,19277121.0000,100.7000
AME,2020-09-30,001598,2010,201040,20,18500204.0000,99.4000
AME,2020-10-31,001598,2010,201040,20,21421160.0000,98.2000
AME,2020-11-30,001598,2010,201040,20,21079586.0000,118.5300
AME,2020-12-31,001598,2010,201040,20,17658638.0000,120.9400
AME,2021-01-31,001598,2010,201040,20,18218763.0000,113.2600
AME,2021-02-28,001598,2010,201040,20,20469613.0000,117.9700
AME,2021-03-31,001598,2010,201040,20,25156677.0000,127.7300
AME,2021-04-30,001598,2010,201040,20,18167951.0000,134.9300
AME,2021-05-31,001598,2010,201040,20,21043023.0000,135.1000
AME,2021-06-30,001598,2010,201040,20,18023658.0000,133.5000
AME,2021-07-31,001598,2010,201040,20,20029041.0000,139.0500
AME,2021-08-31,001598,2010,201040,20,16499782.0000,135.9700
AME,2021-09-30,001598,2010,201040,20,26140432.0000,124.0100
AMGN,2020-11-30,001602,3520,352010,35,51965959.0000,222.0400
AMGN,2020-12-31,001602,3520,352010,35,51267033.0000,229.9200
AMGN,2021-01-31,001602,3520,352010,35,50704080.0000,241.4300
AMGN,2021-02-28,001602,3520,352010,35,46610934.0000,224.9200
AMGN,2021-03-31,001602,3520,352010,35,71623986.0000,248.8100
AMGN,2021-04-30,001602,3520,352010,35,51935713.0000,239.6400
AMGN,2021-05-31,001602,3520,352010,35,56806304.0000,237.9400
AMGN,2021-06-30,001602,3520,352010,35,53960505.0000,243.7500
AMGN,2021-07-31,001602,3520,352010,35,43718984.0000,241.5400
AMGN,2021-08-31,001602,3520,352010,35,57139620.0000,225.5300
AMGN,2021-09-30,001602,3520,352010,35,53715367.0000,212.6500
AMGN,2021-10-31,001602,3520,352010,35,53248413.0000,206.9700
AMGN,2021-11-30,001602,3520,352010,35,64212044.0000,198.8800
AMGN,2021-12-31,001602,3520,352010,35,64326971.0000,224.9700
APA,2020-05-31,001678,1010,101020,10,388686290.0000,10.7900
APA,2020-06-30,001678,1010,101020,10,348361224.0000,13.5000
APA,2020-07-31,001678,1010,101020,10,243438451.0000,15.3500
APA,2020-08-31,001678,1010,101020,10,141828197.0000,14.8000
APA,2020-09-30,001678,1010,101020,10,223698494.0000,9.4700
APA,2020-10-31,001678,1010,101020,10,282343341.0000,8.3000
APA,2020-11-30,001678,1010,101020,10,265268983.0000,12.8900
APA,2020-12-31,001678,1010,101020,10,199225238.0000,14.1900
APA,2021-01-31,001678,1010,101020,10,182233769.0000,14.2800
APA,2021-02-28,001678,1010,101020,10,178753967.0000,19.7300
APA,2021-03-31,001678,1010,101020,10,196405930.0000,17.9000
APA,2021-04-30,001678,1010,101020,10,150412745.0000,20.0000
APA,2021-05-31,001678,1010,101020,10,136710544.0000,20.8000
APA,2021-06-30,001678,1010,101020,10,156963823.0000,21.6300
APA,2021-07-31,001678,1010,101020,10,147168819.0000,18.7500
APA,2021-08-31,001678,1010,101020,10,187650422.0000,19.4800
APA,2021-09-30,001678,1010,101020,10,190255897.0000,21.4300
APA,2021-10-31,001678,1010,101020,10,233725356.0000,26.2100
APA,2021-11-30,001678,1010,101020,10,206007787.0000,25.7700
APA,2021-12-31,001678,1010,101020,10,192457686.0000,26.8900
AAPL,2020-08-31,001690,4520,452020,45,4055615880.0000,129.0400
AAPL,2020-09-30,001690,4520,452020,45,3863169570.0000,115.8100
AAPL,2020-10-31,001690,4520,452020,45,2875783110.0000,108.8600
AAPL,2020-11-30,001690,4520,452020,45,2112972630.0000,119.0500
AAPL,2020-12-31,001690,4520,452020,45,2312093300.0000,132.6900
AAPL,2021-01-31,001690,4520,452020,45,2224834320.0000,131.9600
AAPL,2021-02-28,001690,4520,452020,45,1821772840.0000,121.2600
AAPL,2021-03-31,001690,4520,452020,45,2637537000.0000,122.1500
AAPL,2021-04-30,001690,4520,452020,45,1880352020.0000,131.4600
AAPL,2021-05-31,001690,4520,452020,45,1707577650.0000,124.6100
AAPL,2021-06-30,001690,4520,452020,45,1602479050.0000,136.9600
AAPL,2021-07-31,001690,4520,452020,45,1908293720.0000,145.8600
AAPL,2021-08-31,001690,4520,452020,45,1456807760.0000,151.8300
AAPL,2021-09-30,001690,4520,452020,45,1792749790.0000,141.5000
AAPL,2021-10-31,001690,4520,452020,45,1559525780.0000,149.8000
AAPL,2021-11-30,001690,4520,452020,45,1687246210.0000,165.3000
AAPL,2021-12-31,001690,4520,452020,45,2431434550.0000,177.5700
ADM,2020-01-31,001722,3020,302020,30,66472749.0000,44.7600
ADM,2020-02-29,001722,3020,302020,30,58754588.0000,37.6500
ADM,2020-03-31,001722,3020,302020,30,103366178.0000,35.1800
ADM,2020-04-30,001722,3020,302020,30,66552638.0000,37.1400
ADM,2020-05-31,001722,3020,302020,30,58181332.0000,39.3100
ADM,2020-06-30,001722,3020,302020,30,66877323.0000,39.9000
ADM,2020-07-31,001722,3020,302020,30,52410572.0000,42.8300
ADM,2020-08-31,001722,3020,302020,30,43387497.0000,44.7600
ADM,2020-09-30,001722,3020,302020,30,76646664.0000,46.4900
ADM,2020-10-31,001722,3020,302020,30,66602109.0000,46.2400
ADM,2020-11-30,001722,3020,302020,30,52671531.0000,49.7700
ADM,2020-12-31,001722,3020,302020,30,47594501.0000,50.4100
ADM,2021-01-31,001722,3020,302020,30,55092264.0000,50.0100
ADM,2021-02-28,001722,3020,302020,30,47962742.0000,56.5800
ADM,2021-03-31,001722,3020,302020,30,64153513.0000,57.0000
ADM,2021-04-30,001722,3020,302020,30,51299363.0000,63.1300
ADM,2021-05-31,001722,3020,302020,30,54936793.0000,66.5300
ADM,2021-06-30,001722,3020,302020,30,54523858.0000,60.6000
ADM,2021-07-31,001722,3020,302020,30,49658601.0000,59.7200
ADM,2021-08-31,001722,3020,302020,30,48085205.0000,60.0000
ADM,2021-09-30,001722,3020,302020,30,56619251.0000,60.0100
ADM,2021-10-31,001722,3020,302020,30,46268014.0000,64.2400
ADM,2021-11-30,001722,3020,302020,30,55744535.0000,62.2100
ADM,2021-12-31,001722,3020,302020,30,46541064.0000,67.5900
ADP,2020-01-31,001891,2020,202020,20,39027576.0000,171.3900
ADP,2020-02-29,001891,2020,202020,20,44504756.0000,154.7400
ADP,2020-03-31,001891,2020,202020,20,86685495.0000,136.6800
ADP,2020-04-30,001891,2020,202020,20,51369189.0000,146.6900
ADP,2020-05-31,001891,2020,202020,20,54289561.0000,146.4900
ADP,2020-06-30,001891,2020,202020,20,44111481.0000,148.8900
ADP,2020-07-31,001891,2020,202020,20,42863606.0000,132.9100
ADP,2020-08-31,001891,2020,202020,20,44079463.0000,139.0900
ADP,2020-09-30,001891,2020,202020,20,46716246.0000,139.4900
ADP,2020-10-31,001891,2020,202020,20,47219635.0000,157.9600
ADP,2020-11-30,001891,2020,202020,20,34919462.0000,173.8800
ADP,2020-12-31,001891,2020,202020,20,30521582.0000,176.2000
ADP,2021-01-31,001891,2020,202020,20,41657224.0000,165.1200
ADP,2021-02-28,001891,2020,202020,20,34418546.0000,174.0200
ADP,2021-03-31,001891,2020,202020,20,52471559.0000,188.4700
ADP,2021-04-30,001891,2020,202020,20,33670424.0000,186.9900
ADP,2021-05-31,001891,2020,202020,20,36769027.0000,196.0200
ADP,2021-06-30,001891,2020,202020,20,29979872.0000,198.6200
ADP,2021-07-31,001891,2020,202020,20,29910841.0000,209.6300
ADP,2021-08-31,001891,2020,202020,20,33623479.0000,209.0400
ADP,2021-09-30,001891,2020,202020,20,30511960.0000,199.9200
ADP,2021-10-31,001891,2020,202020,20,27246593.0000,224.4900
ADP,2021-11-30,001891,2020,202020,20,29337897.0000,230.8900
ADP,2021-12-31,001891,2020,202020,20,31859700.0000,246.5800
BK,2020-01-31,002019,4020,402030,40,120552195.0000,44.7800
BK,2020-02-29,002019,4020,402030,40,102104262.0000,39.9000
BK,2020-03-31,002019,4020,402030,40,206917699.0000,33.6800
BK,2020-04-30,002019,4020,402030,40,131320309.0000,37.5400
BK,2020-05-31,002019,4020,402030,40,113430886.0000,37.1700
BK,2020-06-30,002019,4020,402030,40,128947889.0000,38.6500
BK,2020-07-31,002019,4020,402030,40,127542007.0000,35.8500
BK,2020-08-31,002019,4020,402030,40,88827796.0000,36.9800
BK,2020-09-30,002019,4020,402030,40,98518261.0000,34.3400
BK,2020-10-31,002019,4020,402030,40,118225726.0000,34.3600
BK,2020-11-30,002019,4020,402030,40,110723229.0000,39.1200
BK,2020-12-31,002019,4020,402030,40,107186364.0000,42.4400
BK,2021-01-31,002019,4020,402030,40,117469957.0000,39.8300
BK,2021-02-28,002019,4020,402030,40,123830192.0000,42.1600
BK,2021-03-31,002019,4020,402030,40,130111544.0000,47.2900
BK,2021-04-30,002019,4020,402030,40,107685039.0000,49.8800
BK,2021-05-31,002019,4020,402030,40,87650529.0000,52.0800
BK,2021-06-30,002019,4020,402030,40,97198841.0000,51.2300
BK,2021-07-31,002019,4020,402030,40,103062259.0000,51.3300
BK,2021-08-31,002019,4020,402030,40,99426598.0000,55.2200
BK,2021-09-30,002019,4020,402030,40,101844279.0000,51.8400
BK,2021-10-31,002019,4020,402030,40,104128828.0000,59.2000
BK,2021-11-30,002019,4020,402030,40,73507069.0000,54.7900
BK,2021-12-31,002019,4020,402030,40,89043491.0000,58.0800
BDX,2020-01-31,002111,3510,351010,35,26832784.0000,275.1800
BDX,2020-02-29,002111,3510,351010,35,48551933.0000,237.8200
BDX,2020-03-31,002111,3510,351010,35,64812012.0000,229.7700
BDX,2020-04-30,002111,3510,351010,35,40415956.0000,252.5300
BDX,2020-05-31,002111,3510,351010,35,51386718.0000,246.9300
BDX,2020-06-30,002111,3510,351010,35,45072713.0000,239.2700
BDX,2020-07-31,002111,3510,351010,35,29897487.0000,281.3400
BDX,2020-08-31,002111,3510,351010,35,32422104.0000,242.7700
BDX,2020-09-30,002111,3510,351010,35,36136479.0000,232.6800
BDX,2020-10-31,002111,3510,351010,35,23406684.0000,231.1300
BDX,2020-11-30,002111,3510,351010,35,33707794.0000,234.8400
BDX,2020-12-31,002111,3510,351010,35,28740571.0000,250.2200
BDX,2021-01-31,002111,3510,351010,35,25659306.0000,261.7900
BDX,2021-02-28,002111,3510,351010,35,27288336.0000,241.1500
BDX,2021-03-31,002111,3510,351010,35,28739272.0000,243.1500
BDX,2021-04-30,002111,3510,351010,35,26156892.0000,248.8100
BDX,2021-05-31,002111,3510,351010,35,31977801.0000,241.8900
BDX,2021-06-30,002111,3510,351010,35,32531357.0000,243.1900
BDX,2021-07-31,002111,3510,351010,35,21619123.0000,255.7500
BDX,2021-08-31,002111,3510,351010,35,31255140.0000,251.7000
BDX,2021-09-30,002111,3510,351010,35,30397978.0000,245.8200
BDX,2021-10-31,002111,3510,351010,35,26453530.0000,239.5900
BDX,2021-11-30,002111,3510,351010,35,32430812.0000,237.1400
BDX,2021-12-31,002111,3510,351010,35,28718475.0000,251.4800
BRK.B,2020-01-31,002176,4020,402010,40,78918041.0000,224.4300
BRK.B,2020-02-29,002176,4020,402010,40,95235028.0000,206.3400
BRK.B,2020-03-31,002176,4020,402010,40,276525149.0000,182.8300
BRK.B,2020-04-30,002176,4020,402010,40,151227921.0000,187.3600
BRK.B,2020-05-31,002176,4020,402010,40,143888212.0000,185.5800
BRK.B,2020-06-30,002176,4020,402010,40,171975219.0000,178.5100
BRK.B,2020-07-31,002176,4020,402010,40,125934592.0000,195.7800
BRK.B,2020-08-31,002176,4020,402010,40,102311186.0000,218.0400
BRK.B,2020-09-30,002176,4020,402010,40,115261217.0000,212.9400
BRK.B,2020-10-31,002176,4020,402010,40,91594619.0000,201.9000
BRK.B,2020-11-30,002176,4020,402010,40,104387899.0000,228.9100
BRK.B,2020-12-31,002176,4020,402010,40,124252629.0000,231.8700
BRK.B,2021-01-31,002176,4020,402010,40,103247932.0000,227.8700
BRK.B,2021-02-28,002176,4020,402010,40,86089581.0000,240.5100
BRK.B,2021-03-31,002176,4020,402010,40,150850133.0000,255.4700
BRK.B,2021-04-30,002176,4020,402010,40,84477362.0000,274.9500
BRK.B,2021-05-31,002176,4020,402010,40,97335525.0000,289.4400
BRK.B,2021-06-30,002176,4020,402010,40,108651547.0000,277.9200
BRK.B,2021-07-31,002176,4020,402010,40,80366427.0000,278.2900
BRK.B,2021-08-31,002176,4020,402010,40,77825399.0000,285.7700
BRK.B,2021-09-30,002176,4020,402010,40,104940494.0000,272.9400
BRK.B,2021-10-31,002176,4020,402010,40,74930486.0000,287.0100
BRK.B,2021-11-30,002176,4020,402010,40,87171199.0000,276.6900
BRK.B,2021-12-31,002176,4020,402010,40,101739654.0000,299.0000
BIO,2020-01-31,002220,3520,352030,35,3546668.0000,360.9200
BIO,2020-02-29,002220,3520,352030,35,3521815.0000,352.0200
BA,2020-01-31,002285,2010,201010,20,181365089.0000,318.2700
BA,2020-02-29,002285,2010,201010,20,118129841.0000,275.1100
BA,2020-03-31,002285,2010,201010,20,739821030.0000,149.1400
BA,2020-04-30,002285,2010,201010,20,814145490.0000,141.0200
BA,2020-05-31,002285,2010,201010,20,610035450.0000,145.8500
BA,2020-06-30,002285,2010,201010,20,1457497660.0000,183.3000
BA,2020-07-31,002285,2010,201010,20,799883600.0000,158.0000
BA,2020-08-31,002285,2010,201010,20,623428050.0000,171.8200
BA,2020-09-30,002285,2010,201010,20,461919840.0000,165.2600
BA,2020-10-31,002285,2010,201010,20,420566187.0000,144.3900
BA,2020-11-30,002285,2010,201010,20,523551802.0000,210.7100
BA,2020-12-31,002285,2010,201010,20,407512986.0000,214.0600
BA,2021-01-31,002285,2010,201010,20,256644325.0000,194.1900
BA,2021-02-28,002285,2010,201010,20,243251729.0000,212.0100
BA,2021-03-31,002285,2010,201010,20,517165720.0000,254.7200
BA,2021-04-30,002285,2010,201010,20,260199798.0000,234.3100
BA,2021-05-31,002285,2010,201010,20,251388783.0000,247.0200
BA,2021-06-30,002285,2010,201010,20,262543600.0000,239.5600
BA,2021-07-31,002285,2010,201010,20,271819028.0000,226.4800
BA,2021-08-31,002285,2010,201010,20,187463100.0000,219.5000
BA,2021-09-30,002285,2010,201010,20,193765782.0000,219.9400
BA,2021-10-31,002285,2010,201010,20,171139265.0000,207.0300
BA,2021-11-30,002285,2010,201010,20,222143466.0000,197.8500
BA,2021-12-31,002285,2010,201010,20,211976794.0000,201.3200
RHI,2020-01-31,002312,2020,202020,20,21955560.0000,58.1700
RHI,2020-02-29,002312,2020,202020,20,17717348.0000,50.4100
RHI,2020-03-31,002312,2020,202020,20,38114529.0000,37.7500
RHI,2020-04-30,002312,2020,202020,20,43424110.0000,47.2700
RHI,2020-05-31,002312,2020,202020,20,24200435.0000,50.7400
RHI,2020-06-30,002312,2020,202020,20,34898302.0000,52.8300
RHI,2020-07-31,002312,2020,202020,20,20700469.0000,50.8700
RHI,2020-08-31,002312,2020,202020,20,16581566.0000,53.2000
RHI,2020-09-30,002312,2020,202020,20,16336774.0000,52.9400
RHI,2020-10-31,002312,2020,202020,20,22187734.0000,50.6900
RHI,2020-11-30,002312,2020,202020,20,25076633.0000,64.1800
RHI,2020-12-31,002312,2020,202020,20,21562651.0000,62.4800
RHI,2021-01-31,002312,2020,202020,20,26100218.0000,67.5000
RHI,2021-02-28,002312,2020,202020,20,21626011.0000,77.7900
RHI,2021-03-31,002312,2020,202020,20,26768484.0000,78.0700
RHI,2021-04-30,002312,2020,202020,20,19945461.0000,87.6100
RHI,2021-05-31,002312,2020,202020,20,14822275.0000,88.7900
RHI,2021-06-30,002312,2020,202020,20,19050664.0000,88.9700
RHI,2021-07-31,002312,2020,202020,20,18800262.0000,98.2100
RHI,2021-08-31,002312,2020,202020,20,12203918.0000,103.4000
RHI,2021-09-30,002312,2020,202020,20,12933783.0000,100.3300
RHI,2021-10-31,002312,2020,202020,20,14052565.0000,113.0700
RHI,2021-11-30,002312,2020,202020,20,14650042.0000,111.1700
BMY,2020-01-31,002403,3520,352020,35,313428170.0000,62.9500
BMY,2020-02-29,002403,3520,352020,35,253833371.0000,59.0600
BMY,2020-03-31,002403,3520,352020,35,444984210.0000,55.7400
BMY,2020-04-30,002403,3520,352020,35,311089660.0000,60.8100
BMY,2020-05-31,002403,3520,352020,35,346579072.0000,59.7200
BMY,2020-06-30,002403,3520,352020,35,365177707.0000,58.8000
BMY,2020-07-31,002403,3520,352020,35,216517819.0000,58.6600
BMY,2020-08-31,002403,3520,352020,35,189692653.0000,62.2000
BMY,2020-09-30,002403,3520,352020,35,226152109.0000,60.2900
BMY,2020-10-31,002403,3520,352020,35,221839824.0000,58.4500
BMY,2020-11-30,002403,3520,352020,35,225037606.0000,62.4000
BMY,2020-12-31,002403,3520,352020,35,212924819.0000,62.0300
BF.B,2020-01-31,002435,3020,302010,30,16827353.0000,67.6400
BF.B,2020-02-29,002435,3020,302010,30,15698336.0000,61.4100
BF.B,2020-03-31,002435,3020,302010,30,39524414.0000,55.5100
BF.B,2020-04-30,002435,3020,302010,30,22610902.0000,62.2000
BF.B,2020-05-31,002435,3020,302010,30,20035860.0000,65.9300
BF.B,2020-06-30,002435,3020,302010,30,24691440.0000,63.6600
BF.B,2020-07-31,002435,3020,302010,30,14305018.0000,69.3400
BF.B,2020-08-31,002435,3020,302010,30,11206995.0000,73.1700
BF.B,2020-09-30,002435,3020,302010,30,20786780.0000,75.3200
BF.B,2020-10-31,002435,3020,302010,30,16817576.0000,69.7100
BF.B,2020-11-30,002435,3020,302010,30,15202104.0000,80.6600
BF.B,2020-12-31,002435,3020,302010,30,21774491.0000,79.4300
BF.B,2021-01-31,002435,3020,302010,30,18103871.0000,71.6700
BF.B,2021-02-28,002435,3020,302010,30,13162630.0000,71.5800
BF.B,2021-03-31,002435,3020,302010,30,20673039.0000,68.9700
BF.B,2021-04-30,002435,3020,302010,30,24142267.0000,76.2800
BF.B,2021-05-31,002435,3020,302010,30,16561501.0000,80.3600
BF.B,2021-06-30,002435,3020,302010,30,19833965.0000,74.9400
BF.B,2021-07-31,002435,3020,302010,30,16422644.0000,70.9200
BF.B,2021-08-31,002435,3020,302010,30,15736000.0000,70.2200
BF.B,2021-09-30,002435,3020,302010,30,23510675.0000,67.0100
BF.B,2021-10-31,002435,3020,302010,30,14695320.0000,67.8900
BF.B,2021-11-30,002435,3020,302010,30,17703058.0000,70.3600
BF.B,2021-12-31,002435,3020,302010,30,18117512.0000,72.8600
CI,2020-01-31,002547,3510,351020,35,35603459.0000,192.3800
CI,2020-02-29,002547,3510,351020,35,46872546.0000,182.9400
CI,2020-03-31,002547,3510,351020,35,91622309.0000,177.1800
CI,2020-04-30,002547,3510,351020,35,46337009.0000,195.7800
CI,2020-05-31,002547,3510,351020,35,28199231.0000,197.3200
CI,2020-06-30,002547,3510,351020,35,38038018.0000,187.6500
CI,2020-07-31,002547,3510,351020,35,43063223.0000,172.6900
CI,2020-08-31,002547,3510,351020,35,36393323.0000,177.3700
CI,2020-09-30,002547,3510,351020,35,45182195.0000,169.4100
CI,2020-10-31,002547,3510,351020,35,36298286.0000,166.9700
CI,2020-11-30,002547,3510,351020,35,49016078.0000,209.1400
CI,2020-12-31,002547,3510,351020,35,37297226.0000,208.1800
CI,2021-01-31,002547,3510,351020,35,35889044.0000,217.0500
CI,2021-02-28,002547,3510,351020,35,36856688.0000,209.9000
CI,2021-03-31,002547,3510,351020,35,46485931.0000,241.7400
CI,2021-04-30,002547,3510,351020,35,28595342.0000,249.0100
CI,2021-05-31,002547,3510,351020,35,27422159.0000,258.8500
CI,2021-06-30,002547,3510,351020,35,43982012.0000,237.0700
CI,2021-07-31,002547,3510,351020,35,39109589.0000,229.4900
CI,2021-08-31,002547,3510,351020,35,48854888.0000,211.6500
CSX,2020-01-31,002574,2030,203040,20,88545630.0000,76.3400
CSX,2020-02-29,002574,2030,203040,20,83723027.0000,70.4500
CSX,2020-03-31,002574,2030,203040,20,174868356.0000,57.3000
CSX,2020-04-30,002574,2030,203040,20,107719612.0000,66.2300
CSX,2020-05-31,002574,2030,203040,20,88403077.0000,71.5800
CSX,2020-06-30,002574,2030,203040,20,90337992.0000,69.7400
CSX,2020-07-31,002574,2030,203040,20,77242906.0000,71.3400
CSX,2020-08-31,002574,2030,203040,20,61205766.0000,76.4600
CSX,2020-09-30,002574,2030,203040,20,91186843.0000,77.6700
CSX,2020-10-31,002574,2030,203040,20,91205048.0000,78.9400
